"newColName","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"TMTC3",413.292220652099,0.13300439813429,0.0607483108663163,2.18943368527533,0.0285653335591721,0.13746072493519
"TMTC4",872.213321084175,-0.0477673818886282,0.0784286186672051,-0.609055504232693,0.542487649469719,0.745930275247676
"TMUB1",947.145858067835,0.0699655741675079,0.0619819927753075,1.12880485177593,0.258980165500081,0.50464661102372
"TMUB2",784.286372905343,0.0683113424836583,0.0544897744891904,1.25365434384776,0.20996766945672,0.44786828153366
"TMX1",1235.24004240547,-0.0614103166628041,0.060487279070426,-1.01526002833262,0.309981892810187,0.555176276121287
"TMX2",2597.01910637783,-0.1716783227118,0.0607885181020331,-2.82418996336841,0.00474002820900542,0.0414043146231099
"TMX3",618.815906003907,-0.0763401355597205,0.0666703664886061,-1.14503848681808,0.252193214853298,0.496945268900643
"TMX4",858.736711806258,-0.0112785892413853,0.0836747570457174,-0.134790821504544,0.892777262986803,0.950384649445961
"TNC",1126.32812637325,-0.260933435229119,0.16954980691262,-1.53897807364413,0.123809649230064,0.33276266797539
"TNF",190.869304798592,-0.247803050472005,0.182496034535435,-1.35785443833241,0.174509877019898,0.40302992359036
"TNFAIP1",1058.34536200535,0.0786182593920019,0.0611276871130949,1.28613175313744,0.198397084005182,0.43490011566201
"TNFAIP2",8120.62573779187,-0.0969021702552346,0.135515673807608,-0.715062453903354,0.474570452917632,0.696234620853529
"TNFAIP3",1057.18022729155,0.130785484585826,0.12050927216105,1.08527320960866,0.277800667769545,0.524159337647888
"TNFAIP6",99.6409008521943,-0.0125774768308299,0.168718419504217,-0.0745471470618866,0.940575027571314,0.972021021439538
"TNFAIP8",394.345184349962,-0.0330573886470902,0.10290693698443,-0.321235765204942,0.748031730519148,0.876367170438537
"TNFAIP8L1",200.349749392636,0.0800404635523505,0.0769241303383541,1.04051177699753,0.298102195409788,0.544340831237186
"TNFAIP8L2",94.4493982556562,0.124093491754988,0.131853295217282,0.941148202253827,0.346628916691871,0.590243237214168
"TNFAIP8L3",37.0632502096585,-0.131299410473567,0.130681924284185,-1.00472510787368,0.315029234685906,0.560152130071506
"TNFRSF10A",80.3206582409578,-0.125679244353535,0.100926500847083,-1.24525514407713,0.213037978291163,0.451400047828929
"TNFRSF10B",927.597246428191,0.104211056357927,0.0759216865238648,1.37261250545547,0.169872842140924,0.397671926243388
"TNFRSF10C",32.4429679667298,-0.0722783824007892,0.161173803139262,-0.448449940331415,0.653828506631305,0.819433776696513
"TNFRSF10D",103.984951427295,0.352516410571503,0.135604923502969,2.59958415568727,0.00933367895734842,0.0660912489156683
"TNFRSF11A",51.6431865224933,0.224529665583468,0.14329185371569,1.56693949977759,0.117128833749035,0.322601056547664
"TNFRSF11B",386.682645210521,-0.719561571529305,0.186497844806422,-3.85828357574953,0.000114186117356934,0.00287394974984541
"TNFRSF12A",1333.63579045642,-0.0322654376126735,0.100203436045346,-0.321999313457396,0.747453214621851,0.876088089801651
"TNFRSF13B",1.8315074266933,0.437139645881814,0.384413379163126,1.13716033201933,0.255471266420122,0.500690341724526
"TNFRSF13C",11.5022836706878,0.397916189891154,0.147490745998103,2.69790614454056,0.00697771102636868,0.0538523898955846
"TNFRSF14",703.245802871557,0.0254297230252928,0.108225044246085,0.234970779660483,0.814231412792706,0.911722647566631
"TNFRSF17",21.3913310157452,0.56728844118796,0.271576458867942,2.08887192782719,0.0367192534417071,0.160395692783207
"TNFRSF18",68.5192219493376,-0.82558616215761,0.208633616738096,-3.95710995699218,7.58620159913188e-05,0.0020817071850909
"TNFRSF19",691.459680090344,0.166242883094682,0.147213129681169,1.12926668602677,0.258785349830296,0.504586858273752
"TNFRSF1A",3459.36745253071,0.0336027070413688,0.0660945301659113,0.508403750764532,0.611170222929534,0.792423813757331
"TNFRSF1B",671.373269434273,0.20513967999928,0.111751324342636,1.83568007990947,0.0664049857643813,0.230619435047199
"TNFRSF21",1863.06596654218,-0.217939436608435,0.0949231216008444,-2.29595732770862,0.0216783213793423,0.116062100290293
"TNFRSF25",195.132076561723,-0.0429812157214521,0.109850097396614,-0.391271530386252,0.695596540303818,0.844245061965154
"TNFRSF4",80.4406552759366,-0.00383672560569833,0.120138351389054,-0.0319358935871656,0.974523174286226,0.989067477123906
"TNFRSF6B",132.293000699178,0.278448241276755,0.141829678896333,1.96325792629257,0.0496162115872249,0.193889316134727
"TNFRSF8",50.2643284459677,0.368565032550753,0.186965044142336,1.97130449834337,0.0486890571469816,0.19145221445467
